Student_ID,10th_Percentage,12th_Percentage,Undergraduate_GPA,Number_of_Backlogs,Certifications_Completed,Internship_Experience_Months,Technical_Skills_Count,Projects_Completed,Soft_Skills_Rating,Aptitude_Test_Score,Mock_Interview_Score,Hackathon_Participation,Volunteering_Experience,Extracurricular_Rating,Age,Gender,Location,Placement_Training_Participation,Interview_Call_Rates,Preferred_Role,Previous_Internship_Offers,Desired_Salary_Range,Placement_Offer,Postgraduate_Studies,Specialization_Field,Semester_Trend,Coding_Competitions_Participation,Tech_Stack_Expertise,GitHub_Activity,Leadership_Skills_Rating,Emotional_Intelligence_Score,Time_Management_Skills,Resume_Quality_Score,Alumni_Network_Engagement,Languages_Known,Disability_Status,Fathers_Occupation
STU07360,61.01,55.18,7.2,5,2,2,1,4,2.99,90.75,0.2,1,1,2.66,23,Male,Rural,0,3,Developer,2,11.66,0,No,EEE,Consistent,1,4,5.16,1.85,3.77,3.49,1.76,98.53,5,Hearing,Shopkeeper
STU07361,78.49,56.89,6.4,9,9,20,7,13,3.42,37.85,44.57,2,0,1.77,22,Other,Rural,1,6,Developer,3,14.3,0,Yes,EEE,Consistent,3,2,53.82,2.47,3.76,3.42,1.79,65.95,2,Hearing,Farmer
STU07362,67.44,59.04,7.32,10,0,19,9,4,4.76,57.05,86.18,4,1,3.79,18,Other,Urban,1,10,Tester,3,7.7,0,Yes,CSE,Improving,5,3,6.37,2.21,1.63,2.54,2.62,54.28,2,Visual,Government Employee
STU07363,74.84,79.77,7.53,7,9,3,3,11,1.1,76.01,2.99,2,5,3.45,19,Other,Rural,0,9,Data Scientist,3,13.65,0,Yes,CIVIL,Consistent,3,10,91.24,3.86,4.08,1.28,4.68,43.8,5,Visual,Driver
STU07364,68.81,83.68,6.13,7,6,22,6,5,2.92,52.66,89.83,1,2,4.73,24,Female,Rural,0,5,Data Scientist,0,14.52,1,No,CSE,Improving,1,6,39.41,1.72,1.37,2.68,3.42,9.14,5,Visual,Farmer
STU07365,69.58,74.82,8.87,8,7,9,4,16,4.22,28.53,65.83,4,3,1.12,18,Male,Rural,0,1,Analyst,4,4.38,0,Yes,ECE,Improving,3,5,11.08,1.51,1.36,3.53,4.03,22.71,5,Mobility,Engineer
STU07366,57.55,87.62,5.64,5,10,13,1,1,4.69,62.14,39.92,3,0,3.84,21,Female,Urban,0,9,Data Scientist,0,5.14,0,No,CIVIL,Consistent,1,1,65.1,3.04,2.26,4.69,4.01,8.78,5,Visual,Shopkeeper
STU07367,80.92,54.72,9.21,5,6,11,8,10,4.54,52.27,4.2,0,4,2.18,19,Male,Urban,1,1,Tester,4,9.85,1,No,CSE,Declining,0,5,44,2.62,3.71,3.61,1.01,51.05,3,Hearing,Businessman
STU07368,70.33,62.13,9,7,9,9,5,2,2.4,36.03,37.82,5,1,3.16,20,Female,Rural,0,8,Tester,4,8.04,0,Yes,CSE,Improving,2,3,36.43,2.61,4.37,1.18,2.36,8.61,4,Mobility,Driver
STU07369,58.59,81.62,6.07,1,7,24,6,5,2.04,73.61,37.51,0,1,4.36,19,Female,Rural,0,2,Tester,0,4.56,0,No,CIVIL,Improving,3,1,84.21,3.33,2.76,2.07,2.43,90.48,2,None,Police Officer
STU07370,90.13,61.1,6.12,5,0,23,8,4,3.6,42.15,11.96,2,5,3,24,Male,Rural,0,5,Analyst,5,3.3,0,Yes,CIVIL,Declining,5,3,15.32,4.9,5,3.36,1.79,54.46,3,None,Engineer
STU07371,80.05,51.36,9.11,6,7,13,7,9,1.42,70.05,74.97,5,5,4.6,19,Male,Rural,0,3,Data Scientist,3,3.93,1,Yes,MECH,Declining,4,5,37.61,4.94,1.65,4.61,4.14,6.41,4,Mobility,Army Personnel
STU07372,53.27,54.39,5.66,1,3,17,7,6,4.02,51.59,17.48,4,5,1.84,22,Female,Urban,0,4,Developer,1,7.54,1,Yes,EEE,Consistent,1,1,55.49,2.08,2.37,3.16,4.89,74.75,2,None,Accountant
STU07373,68.59,88.47,7.9,10,4,3,2,9,3.38,81.72,4.27,4,1,3.41,20,Male,Urban,0,7,Tester,5,6.94,0,No,IT,Declining,0,8,81.68,2.75,3.53,3.7,4.7,54.38,4,Visual,Teacher
STU07374,66.68,81.82,7.4,0,0,15,10,13,1.32,61.3,64.31,4,2,2.37,20,Other,Rural,0,5,Developer,1,11.21,1,Yes,EEE,Improving,3,7,14.16,1.46,4.92,3.66,2.55,11.06,4,None,Clerk
STU07375,68.96,64.03,8.84,10,4,0,6,16,2.21,36.46,13.51,1,5,4.33,25,Other,Rural,1,0,Analyst,4,4.76,1,No,IT,Improving,1,10,8.17,3.43,4.94,2.18,3.37,39.02,2,Visual,Doctor
STU07376,63.19,92.08,5.59,2,1,3,2,20,1.74,41.27,34.05,5,2,3.3,23,Other,Rural,0,6,Data Scientist,2,13.59,1,No,CSE,Improving,4,1,10.28,2.07,1.42,4.9,3.59,23.15,1,Mobility,Army Personnel
STU07377,64.38,85.53,6.61,1,1,19,6,16,3.8,68.76,49.55,4,3,2.33,22,Female,Urban,0,2,Data Scientist,4,7.75,1,Yes,IT,Declining,1,5,86.71,1.27,3.55,1.73,2.39,0.25,4,Visual,Farmer
STU07378,56.8,64.86,5.27,1,7,13,5,12,2.64,63.68,64.31,0,2,4.98,23,Male,Rural,1,5,Tester,1,4.3,0,No,ECE,Improving,5,5,59.37,4.74,1.04,4,1.05,84.93,2,Mobility,Driver
STU07379,55.46,81.5,6.67,6,5,12,3,14,2.31,61.74,78.06,1,0,1.82,24,Female,Rural,0,0,Analyst,1,9.68,1,No,MECH,Improving,0,8,88.58,3.8,3.69,4.02,2.63,94.91,4,Visual,Army Personnel
STU07380,64.7,86,8.63,10,4,23,7,1,1.63,99.04,49.06,2,0,3.83,23,Male,Rural,1,8,Developer,1,14.45,0,No,CIVIL,Declining,0,10,58.94,3.83,2.29,2.88,3.73,74.35,5,Hearing,Police Officer
STU07381,58.06,98.73,5.18,3,3,1,5,7,4.2,33.75,78.33,3,0,1.78,25,Male,Urban,1,9,Developer,5,8.32,0,Yes,EEE,Consistent,0,1,25.38,2.24,4.3,3.29,2.85,3.47,2,Hearing,Technician
STU07382,64.48,63.3,5.53,10,5,19,10,10,4.96,93.21,79.98,1,1,1.51,22,Other,Rural,1,2,Developer,0,8.02,1,No,IT,Declining,5,4,59.48,2.12,3.44,2.4,2.11,2.41,3,Mobility,Mechanic
STU07383,95.47,91.34,5.82,7,3,17,4,8,2.8,3.44,78.28,5,2,2.64,18,Male,Rural,0,2,Developer,5,13.36,1,Yes,CSE,Declining,3,1,65.77,4.77,4.04,1.25,2.71,69.55,2,Hearing,Businessman
STU07384,61.06,96.52,6.12,7,1,12,8,19,1.37,55.41,78.03,5,4,4.84,23,Male,Rural,1,0,Analyst,0,10.75,1,Yes,ECE,Declining,3,10,69.16,3.53,4,2.98,2.82,14.32,5,Hearing,Clerk
STU07385,72.83,98.51,5.84,5,7,1,9,17,3.71,68.04,75.59,0,1,3.03,18,Female,Rural,0,6,Developer,1,14.64,1,No,MECH,Consistent,3,1,42.96,3.48,2.23,3.77,4.19,36.46,2,None,Shopkeeper
STU07386,78.56,57.63,7.62,0,0,7,2,7,4.81,86.33,11.12,1,2,1.78,18,Female,Urban,1,5,Data Scientist,4,5.26,1,No,ECE,Declining,0,3,56.31,4.54,3.86,4.7,1.28,34.37,3,Visual,Driver
STU07387,60.29,87.4,8.72,2,10,18,1,11,4.98,2.33,32.51,0,4,3.06,18,Female,Urban,1,1,Developer,5,12.75,0,Yes,CIVIL,Declining,2,10,48.82,2.86,2.63,2.81,2.75,42.61,5,Hearing,Army Personnel
STU07388,88.09,90.59,8.98,1,4,4,6,7,1.68,58.32,41.11,0,1,1.69,19,Other,Urban,0,8,Developer,0,8.75,1,No,EEE,Consistent,5,3,56.9,4.39,4.58,2.73,3.81,21.56,2,Visual,Police Officer
STU07389,65.69,65.47,9.72,10,5,4,4,4,4.65,33.54,74.85,4,2,4.96,19,Female,Urban,0,0,Tester,1,14.06,1,No,CIVIL,Declining,5,4,45.15,1.01,2.66,4.34,4.63,60.83,2,Mobility,Businessman
STU07390,55.57,75.97,7.45,4,4,10,6,13,1.32,92.66,88.03,5,1,3.84,20,Female,Rural,0,4,Tester,1,7.38,0,Yes,CSE,Declining,2,3,49.16,4.08,1.8,1.79,3.43,98.8,2,Hearing,Police Officer
STU07391,93.04,94.11,6.47,1,8,8,7,19,2.08,65,50.33,0,1,2.15,22,Other,Urban,1,10,Analyst,4,10.42,0,Yes,IT,Consistent,2,1,97.25,3.48,1.53,1.92,2.59,55.69,1,Mobility,Lawyer
STU07392,78.34,99.64,6.34,10,10,6,1,1,4.8,32.84,81.28,3,0,3.63,21,Male,Urban,1,9,Developer,5,13.8,1,Yes,IT,Consistent,0,10,22.26,3.58,2.06,4.85,2.91,14.69,3,Mobility,Army Personnel
STU07393,74.72,77.95,9.98,2,5,0,3,17,2.39,91.81,90.42,1,1,4.51,21,Male,Rural,1,1,Analyst,1,9.6,0,No,CIVIL,Declining,2,7,73.86,1.91,3.37,2.66,4.57,21.11,4,None,Shopkeeper
STU07394,95.53,58.46,8.27,6,9,4,5,7,1.85,74.92,90.78,4,2,3.18,24,Other,Rural,1,10,Developer,3,11.01,1,No,MECH,Improving,1,7,49.43,2.55,1.35,4.62,1.91,23.12,5,Visual,Farmer
STU07395,82.11,55.17,8.65,7,7,19,7,20,2.13,87.91,55.8,3,0,3.68,25,Female,Rural,0,0,Analyst,2,6.96,0,Yes,IT,Consistent,4,4,95.73,2.85,1.98,4.06,3.8,73.92,1,Mobility,Army Personnel
STU07396,80.95,82.99,7.45,6,10,14,10,19,1.1,65.88,67.15,0,4,1.77,21,Male,Urban,1,1,Developer,5,13.05,0,No,MECH,Consistent,3,2,22.88,1.16,3.51,3.39,4.42,79.92,2,Visual,Doctor
STU07397,82.57,85.79,6.63,7,3,19,7,1,3.46,39.58,57.27,2,0,4.57,18,Female,Urban,1,3,Developer,2,8.15,0,No,CSE,Improving,4,1,42.47,4.75,4.18,3.61,4.04,41.14,3,Hearing,Clerk
STU07398,99.03,93.47,5.07,10,0,20,2,20,4.1,49.92,41.86,1,5,4.67,23,Other,Urban,0,0,Developer,2,14.03,1,Yes,CIVIL,Improving,5,1,34.42,1.36,4.11,2.61,1.85,36.22,1,None,Engineer
STU07399,69.21,60.08,7.83,6,2,22,3,15,4.87,27.42,12.53,4,5,2.03,22,Other,Urban,0,4,Analyst,5,13.14,0,No,ECE,Improving,3,2,83,1.45,1.93,2.31,1.56,60.79,2,Mobility,Engineer
STU07400,93.82,57.66,8.44,9,9,23,8,16,4.33,74.13,66.92,1,1,1.54,22,Male,Urban,0,3,Developer,5,3.6,0,Yes,CIVIL,Declining,0,1,1.27,2.07,4.41,1.67,2.73,8.88,2,None,Lawyer
STU07401,86.47,68.32,7.05,3,1,1,6,5,4.65,10.75,20.08,4,3,1.83,18,Female,Urban,1,2,Developer,0,9.97,0,Yes,MECH,Declining,4,1,90.28,1.01,2.91,3.41,2.2,12.45,3,Hearing,Farmer
STU07402,51.48,63.81,7.26,10,9,22,6,20,3.4,68.32,26.04,0,1,1,21,Other,Rural,1,2,Tester,0,3.05,0,No,MECH,Consistent,2,6,23.74,2.08,2.79,3.63,4.23,76.52,1,Hearing,Technician
STU07403,58.19,62.28,9.92,3,4,12,9,17,2.51,9.56,18.89,5,4,3.21,18,Other,Urban,0,10,Tester,4,7.24,0,No,ECE,Declining,5,7,5.98,1.01,3.8,1.67,2.32,29.06,1,Visual,Teacher
STU07404,57.81,80.47,8.57,2,2,8,10,18,2.62,72.08,26.11,0,1,4.48,24,Male,Rural,1,5,Data Scientist,3,14.36,0,Yes,ECE,Consistent,4,7,91.24,4.22,3.24,1.64,3.03,43.48,5,Hearing,Shopkeeper
STU07405,91.15,90.94,6.89,0,6,15,1,2,1.77,23.12,93.59,1,2,3.23,23,Female,Rural,0,2,Tester,5,12.99,0,No,CSE,Improving,1,8,88.14,1.48,1.92,4.91,3.28,86.36,5,Hearing,Government Employee
STU07406,71.36,52.7,7.35,2,4,23,3,1,4.05,14.17,41.25,3,1,3.43,24,Other,Urban,0,10,Analyst,4,14.8,0,Yes,ECE,Consistent,4,3,97.22,3.47,1.25,1.97,1.23,19.06,4,Hearing,Technician
STU07407,99.09,57.65,5.89,10,1,21,1,7,4.49,73.15,69.04,1,5,1.01,18,Other,Rural,1,1,Developer,1,5.39,1,No,IT,Improving,3,9,26.14,4.01,1.9,2.47,3.3,41.86,5,Visual,Government Employee
STU07408,75.8,85.86,5.1,7,8,17,3,9,3.88,98.64,65.35,1,4,4.81,22,Male,Rural,1,6,Data Scientist,3,8.11,1,Yes,IT,Improving,1,6,61.85,2.09,2.94,4.82,2.09,17.41,5,None,Farmer
STU07409,76.06,70.97,5.94,3,9,0,8,5,1.8,64.6,30.36,3,0,2.16,24,Female,Urban,1,3,Data Scientist,3,9.63,0,No,CIVIL,Consistent,4,5,22.45,2.37,3.97,2.38,4.64,2.65,2,Mobility,Government Employee
STU07410,65.65,51.95,9.31,10,6,23,3,8,4.69,62.08,63.16,3,2,4.94,21,Female,Urban,1,5,Analyst,0,9.56,0,Yes,EEE,Declining,0,3,7.52,1.33,3.84,2.39,2.16,26.05,2,Mobility,Teacher
STU07411,81.28,79.41,6.58,0,9,6,8,20,1.76,65.52,38.9,0,0,1.43,23,Other,Urban,0,3,Analyst,5,3.72,1,Yes,CSE,Declining,1,3,22.53,2.49,4.98,1.01,4,61.36,1,Mobility,Teacher
STU07412,63.03,98.81,6.62,6,9,24,8,18,4.54,3.06,46.7,1,4,2.02,21,Other,Rural,0,7,Data Scientist,4,10.85,1,Yes,IT,Consistent,5,3,46.01,3.49,3.67,1.22,4.31,52.23,1,Mobility,Clerk
STU07413,63.88,87.97,9.04,10,3,5,7,4,2.88,4.83,94.93,0,1,4.4,21,Female,Urban,1,5,Analyst,4,9.31,1,No,CIVIL,Improving,5,4,38,2.6,4.21,3.37,3.32,59.91,2,Visual,Army Personnel
STU07414,85.45,50.66,5.33,2,6,9,7,8,3.36,27.01,24.77,2,0,3.05,25,Female,Urban,0,1,Tester,4,14.47,0,Yes,CIVIL,Declining,2,6,37.52,4.71,2.31,3.43,2.88,77.13,4,Hearing,Engineer
STU07415,63.64,92.2,8.32,5,9,9,4,2,4.47,71.54,35.2,0,1,3.77,21,Female,Urban,1,4,Developer,2,4.72,0,Yes,CSE,Improving,1,9,27.96,2.68,4.72,1.44,4.62,69.73,2,Mobility,Doctor
STU07416,69.2,90.6,9.54,2,0,21,10,2,1.93,28.37,95.02,5,2,1.96,24,Other,Urban,1,3,Developer,0,14.98,1,No,CIVIL,Declining,4,8,82.44,4.76,4.41,2.31,2.46,51.09,1,Visual,Government Employee
STU07417,68.86,68.13,6.6,10,9,16,8,2,4.96,93.44,95.51,0,1,4.09,18,Male,Urban,1,6,Tester,2,4.56,1,Yes,CSE,Declining,4,6,52,2.65,4.97,3.88,2.01,46.87,5,Mobility,Engineer
STU07418,71.41,99.87,6.09,10,3,1,4,18,3.15,80.07,45.54,4,1,2.55,20,Other,Rural,0,0,Analyst,0,13.22,1,Yes,ECE,Consistent,0,10,36.81,4.83,4.06,3.57,2.57,19.81,3,Mobility,Driver
STU07419,70.46,77.31,7.01,9,0,19,6,19,4.86,83.39,82.61,5,4,1.88,22,Other,Urban,1,7,Data Scientist,3,9.72,1,Yes,ECE,Consistent,4,3,75.09,1.97,4.51,4.85,4.66,97,2,Visual,Engineer
STU07420,69.05,98.92,6.44,3,0,4,4,12,4.35,62.62,73.12,0,0,2.98,21,Other,Rural,0,8,Tester,2,12.57,1,No,CIVIL,Improving,4,5,46.73,4.04,4.06,3.81,3.74,67.7,5,Mobility,Technician
STU07421,54.66,68.72,8.38,1,4,22,5,11,1.49,28.56,66.29,5,3,4.53,22,Female,Urban,1,8,Data Scientist,5,8.93,1,Yes,CIVIL,Improving,0,2,57.03,1.83,3.73,4.06,2.6,14.3,3,Visual,Driver
STU07422,60.21,80.5,9.13,1,8,5,7,14,2.17,86.44,61.21,2,5,3.84,22,Other,Urban,0,4,Analyst,3,8.07,0,Yes,EEE,Improving,3,3,33.13,4.89,4.1,4.62,2.28,49.96,5,Mobility,Clerk
STU07423,82.03,72.72,6.02,9,3,7,1,18,1.95,51.71,67.27,1,0,3.87,23,Female,Urban,0,6,Tester,2,10.17,1,Yes,EEE,Declining,2,3,13.52,1.01,3.39,3.6,3.34,27.14,2,Mobility,Driver
STU07424,86.58,82.41,8.96,3,7,1,1,16,2.18,17.32,87.33,2,1,1.87,18,Other,Rural,0,7,Developer,5,14.42,0,Yes,CSE,Declining,5,4,51.7,2.46,1.82,4.19,3.07,51.13,5,None,Clerk
STU07425,92.79,54.57,8.02,6,8,14,1,19,3.52,82.02,40.28,1,1,1.44,25,Male,Urban,1,3,Tester,0,14.47,1,Yes,EEE,Declining,3,1,62.73,3.08,4.88,2.25,4.89,26.66,5,Hearing,Lawyer
STU07426,85.46,80.81,5.04,9,6,16,5,18,2.82,93.19,89.91,4,0,3.92,21,Other,Rural,0,9,Developer,3,9.85,1,No,IT,Consistent,4,7,54.24,1.08,2.14,4.93,2.64,87.45,2,Visual,Clerk
STU07427,93.63,85.67,8.9,0,2,20,4,18,4.59,23.63,43.51,0,4,4.05,25,Female,Rural,1,2,Analyst,2,6.75,1,Yes,IT,Consistent,0,7,22.44,3.74,2.49,1.5,1.33,20.26,5,Mobility,Accountant
STU07428,74.62,73.44,9.98,10,10,15,7,3,4.96,22.01,86.69,3,1,2.98,21,Other,Urban,0,5,Developer,2,12,0,No,ECE,Improving,1,10,22.27,3.24,2.99,1.54,3.19,69.98,5,Mobility,Doctor
STU07429,61.58,93.64,7.19,5,8,13,8,11,3.6,37.62,95.06,5,4,1.6,23,Other,Urban,1,5,Analyst,3,7.4,1,Yes,CIVIL,Declining,3,5,22.54,4.19,2.72,1.45,4.43,0.59,1,Visual,Engineer
STU07430,57.55,99.27,6.5,0,6,4,9,4,4.21,70.69,7.32,1,3,4.77,21,Other,Rural,0,1,Developer,2,6.38,1,Yes,ECE,Declining,1,6,78.03,3.57,2.63,1.42,2.3,73.86,2,None,Farmer
STU07431,93.07,78.36,5.23,2,6,13,4,3,2.86,68.93,88.69,4,3,3.93,25,Male,Urban,0,1,Developer,5,3.2,1,Yes,ECE,Improving,3,9,98.09,1.53,3.63,4.36,3.55,80.53,3,Mobility,Mechanic
STU07432,99.48,89.05,5.68,10,10,11,4,2,4.33,19.52,30.34,1,3,4.11,23,Other,Rural,1,6,Data Scientist,1,9.28,0,Yes,CIVIL,Consistent,5,2,98.62,4.41,2.37,4.96,4.67,20.56,2,None,Accountant
STU07433,52.99,69.77,9.75,2,0,4,2,1,1.64,94.69,13.08,3,4,1.65,20,Female,Urban,0,10,Analyst,4,8,0,Yes,MECH,Improving,1,2,39.1,3.61,2.04,1.17,3.64,23.42,5,Visual,Police Officer
STU07434,84.89,54.97,5.7,4,10,1,4,10,4.03,38.97,46.19,2,0,2.5,19,Other,Urban,1,8,Tester,2,7.03,1,No,IT,Consistent,4,2,18.33,3.17,3.88,1.6,4.57,57.6,2,None,Police Officer
STU07435,64.18,60.76,7.59,4,7,14,1,15,3.96,85.55,17.18,0,1,1.92,18,Other,Urban,1,1,Data Scientist,5,9.83,0,Yes,EEE,Consistent,1,4,87.89,4.58,1.58,1.19,1.06,29.45,5,Visual,Businessman
STU07436,78.67,71.73,5.69,8,5,5,10,6,2.04,62.59,63.69,3,3,1.74,21,Male,Rural,1,10,Developer,2,8.39,0,Yes,EEE,Consistent,4,7,16.62,3.66,3.37,3.06,2.66,66.75,1,Mobility,Police Officer
STU07437,61.24,68.76,6.05,7,10,21,9,10,3.36,42.52,61.78,2,5,2.57,21,Female,Urban,1,9,Analyst,2,3.64,0,No,ECE,Improving,3,7,48.98,4.01,2.84,4.81,3.86,93.69,5,Hearing,Clerk
STU07438,64.79,92.74,7.14,9,5,8,2,8,3.79,74.37,70.71,4,4,1.5,24,Female,Rural,1,4,Data Scientist,3,10.45,0,Yes,CIVIL,Improving,5,8,6.34,2.38,4.12,3.06,4.85,33.52,3,None,Clerk
STU07439,65.15,86.93,8.37,6,7,4,10,19,3.25,67.67,66.64,5,0,3.66,20,Male,Urban,0,0,Tester,3,5.01,1,Yes,EEE,Improving,1,7,15.26,3.04,1.97,4.23,1.17,54.75,1,None,Teacher
STU07440,78.06,79.09,7.11,9,2,20,9,3,1.65,67.49,12.97,1,1,1.57,19,Other,Rural,1,7,Analyst,4,6.01,1,No,CIVIL,Improving,1,7,93.41,2.26,2.37,1.43,1.02,62.66,2,Hearing,Businessman
STU07441,86.35,75.48,5.23,5,9,19,5,19,1.11,67.41,1.64,5,3,3.03,18,Other,Urban,1,9,Analyst,2,5.17,0,Yes,CIVIL,Consistent,3,7,24.04,3.57,2.39,4.91,3.27,27.95,5,Visual,Lawyer
STU07442,98.72,61.15,9.61,1,10,4,9,18,4.4,81.62,80.28,2,4,4.36,19,Other,Urban,1,9,Developer,0,12.72,1,Yes,EEE,Declining,2,5,5.44,2.78,2.5,1.51,3.93,77.44,5,Mobility,Farmer
STU07443,82.24,58.6,6.95,4,1,22,2,4,2.26,82.76,53.4,3,4,2.26,19,Male,Rural,1,7,Developer,3,8.14,0,No,IT,Improving,4,4,16.52,2,3.95,2.06,1.16,77.05,4,Visual,Lawyer
STU07444,52.5,53.4,8.89,7,8,12,6,15,4.79,31,49.27,4,0,3.59,19,Male,Urban,1,10,Analyst,4,6.64,1,No,MECH,Consistent,4,6,11.04,3.53,3.77,4.78,2.32,87.31,1,Mobility,Farmer
STU07445,57.22,77.6,7.99,4,8,16,9,20,1.52,60.68,33.46,4,2,2,25,Female,Rural,0,0,Tester,3,10.02,1,Yes,ECE,Consistent,0,5,97.8,2.93,2.52,2.12,4.96,74.71,2,Mobility,Police Officer
STU07446,64.98,94.33,5.9,7,9,19,3,15,3.01,29.22,48.39,2,2,1.33,25,Male,Rural,1,8,Analyst,2,5.91,1,No,CIVIL,Consistent,2,7,35.42,3.98,3.9,2.65,2.07,5.49,1,None,Lawyer
STU07447,59.85,56.45,7.52,9,7,23,4,2,1.85,65.16,94.91,0,2,2.94,20,Female,Rural,0,2,Tester,1,7.59,0,Yes,EEE,Declining,5,3,20.5,1.67,2.51,3.22,4.33,31.85,1,Visual,Lawyer
STU07448,61.48,57.81,7.56,8,10,16,2,9,4.92,3.32,22.98,1,1,4.5,24,Male,Urban,1,8,Developer,1,6.12,1,Yes,ECE,Consistent,1,3,86.78,2.08,2.18,2.85,4.92,43.67,4,None,Doctor
STU07449,82.9,77.73,5.49,5,0,3,7,18,3.77,49.66,3.85,5,2,1.24,25,Male,Urban,0,9,Tester,2,13.73,0,No,CIVIL,Consistent,1,2,4.01,2.97,4.17,1.02,1.6,12.67,5,None,Businessman
STU07450,85.74,85.49,8.3,10,9,2,10,20,3.14,77.55,62.73,5,0,3.53,23,Female,Urban,1,4,Data Scientist,0,12.76,0,Yes,CSE,Declining,1,10,88.11,4.68,3.62,2.54,1.83,50.27,5,Hearing,Teacher
STU07451,55.91,82.39,9.98,7,1,7,7,20,3.28,51.07,89.64,1,3,2.63,24,Male,Rural,0,6,Tester,1,3.19,0,No,CSE,Consistent,2,1,95.19,3.1,3.37,1.43,1.17,80.63,5,None,Clerk
STU07452,61.03,80.2,8.54,6,5,15,1,10,4.18,25.77,1.97,5,5,1.21,25,Female,Rural,1,3,Tester,4,5.65,1,Yes,EEE,Improving,5,7,19.26,4.01,2.04,2.03,3.98,0.56,4,Mobility,Accountant
STU07453,57.56,62.01,7.23,8,10,11,4,7,3.87,10.76,75.21,0,5,2.47,25,Male,Urban,0,9,Tester,0,7.64,1,Yes,CIVIL,Consistent,0,2,72.07,3.87,4.55,4.34,2.25,32.41,1,Hearing,Accountant
STU07454,82.21,95.72,6.05,7,0,17,4,15,2.31,20.76,48.71,3,5,3.62,21,Other,Rural,1,8,Tester,3,8.9,0,No,MECH,Improving,0,6,2.38,1.17,2.53,3.37,4.13,17.26,4,Visual,Technician
STU07455,94.5,60.11,6.31,4,7,21,8,20,2.95,66.16,91.81,0,0,2.01,20,Female,Rural,0,7,Tester,5,12.35,1,Yes,IT,Improving,0,4,11.69,2.12,2.83,3.33,4.79,3.37,3,Hearing,Lawyer
STU07456,84.51,53.19,5.25,10,2,16,4,14,2.88,30.46,36.93,4,3,1.77,25,Female,Urban,1,10,Tester,0,12.99,0,Yes,MECH,Consistent,1,1,83.18,1.37,3.72,1.95,1.51,42.73,2,Visual,Doctor
STU07457,89.82,91.29,5.44,5,3,13,8,13,2.23,7.33,93.16,1,4,3.86,22,Other,Rural,1,4,Developer,0,13.57,1,No,EEE,Declining,4,7,38.86,4.13,1.1,1.22,4.89,47.15,4,Hearing,Farmer
STU07458,58.64,64.34,7.07,1,1,7,2,19,1.1,41.53,7.59,4,0,3.31,18,Male,Rural,1,0,Tester,1,9.23,1,No,CSE,Improving,0,9,24.15,4.33,1.84,1.55,1.42,49.64,1,Mobility,Lawyer
STU07459,72.25,50.22,8.74,7,5,7,10,2,1.23,45.98,79.1,1,1,4.54,22,Male,Rural,1,7,Analyst,4,5.78,0,Yes,ECE,Declining,2,10,84.67,1.73,4.06,1.25,1.12,89.47,4,Visual,Doctor
STU07460,98.04,84.69,8.87,6,6,22,7,7,4.56,79.03,42.14,3,5,1.29,21,Female,Rural,0,10,Data Scientist,1,4.25,1,No,CSE,Improving,1,1,70.35,1.51,2.55,4.15,4.85,21.31,5,Hearing,Shopkeeper
STU07461,79.46,73.36,6.95,7,1,3,2,18,2.53,7.31,90.21,5,3,3.11,25,Male,Rural,0,6,Data Scientist,2,10.51,0,Yes,ECE,Improving,5,5,12.43,2.92,4.18,3.09,3.83,96.08,4,Hearing,Police Officer
STU07462,61.53,61.8,6.95,1,2,6,9,16,3.61,62.08,28.55,2,0,1.57,25,Male,Urban,0,3,Analyst,1,8.86,0,No,CIVIL,Improving,5,8,5.74,3.55,3.89,1.34,1.21,4.63,3,Visual,Mechanic
STU07463,72.43,66.41,8.95,9,7,9,7,3,1.22,67.08,99.61,5,1,1.26,24,Male,Rural,1,9,Data Scientist,1,3.14,1,Yes,ECE,Improving,3,7,64.88,3.3,2.25,3.06,1.11,25.76,3,Hearing,Teacher
STU07464,95.71,65.86,6.24,6,2,9,7,2,3.9,99.66,35.86,5,5,4,25,Female,Urban,0,1,Data Scientist,5,9.54,0,No,MECH,Declining,3,9,91.7,1.79,4.49,4.11,3,16.52,5,None,Doctor
STU07465,89.29,89.23,7.5,4,5,11,2,19,3.2,38.5,96.93,3,3,1.86,18,Other,Urban,1,1,Developer,4,12.61,0,No,ECE,Improving,4,4,13,3.8,2.17,1.06,4,68.82,1,Mobility,Businessman
STU07466,70.98,78.39,9.56,6,5,14,4,13,3.59,4.68,57.92,0,5,3.03,19,Other,Urban,1,5,Data Scientist,1,11.01,1,No,EEE,Improving,4,9,99.43,2.8,3.97,1.86,3.11,85.12,2,None,Driver
STU07467,79.35,59.78,7.89,2,1,3,2,19,3.31,31.39,41.84,5,1,4.62,24,Male,Rural,1,10,Data Scientist,1,14.14,0,No,MECH,Improving,4,7,37.17,3.38,3.82,4.68,1.12,6.84,4,Mobility,Army Personnel
STU07468,97.51,95.46,6.67,5,4,8,3,11,3.93,12.57,55.17,3,1,4.42,22,Male,Urban,1,3,Analyst,3,14.98,1,No,CIVIL,Consistent,1,2,48.82,3.43,3.53,4.7,1.36,69.63,2,None,Driver
STU07469,80.16,65.33,7.63,5,0,19,3,19,2.86,96.67,38.99,2,3,1.33,23,Other,Rural,0,0,Analyst,2,13.78,0,No,CIVIL,Consistent,0,5,98.16,2.74,3.35,1.29,1.83,97.65,4,None,Clerk
